image_id,image_path,filename,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
49700,myntradataset\images\49700.jpg,49700.jpg,49700,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012.0,Ethnic,Park Avenue Men Navy Blue Tie
1573,myntradataset\images\1573.jpg,1573.jpg,1573,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,Kalenji Women Athletes Grey Track Pants
32040,myntradataset\images\32040.jpg,32040.jpg,32040,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Playboy Men Blue Socks
18354,myntradataset\images\18354.jpg,18354.jpg,18354,Men,Accessories,Socks,Socks,White,Fall,2012.0,Casual,Fila Men Performance Ankel  White Socks
34912,myntradataset\images\34912.jpg,34912.jpg,34912,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Mustard Dupatta
3060,myntradataset\images\3060.jpg,3060.jpg,3060,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Tantra Men's Imagine Beige T-shirt
54493,myntradataset\images\54493.jpg,54493.jpg,54493,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag
44726,myntradataset\images\44726.jpg,44726.jpg,44726,Women,Footwear,Flip Flops,Flip Flops,Grey,Summer,2010.0,Casual,Lotto Women Grey Flip Flop
47347,myntradataset\images\47347.jpg,47347.jpg,47347,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Teal Bag
11301,myntradataset\images\11301.jpg,11301.jpg,11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans
55286,myntradataset\images\55286.jpg,55286.jpg,55286,Women,Personal Care,Beauty Accessories,Beauty Accessory,Cream,Spring,2017.0,Casual,Lakme All Over Shimmer Gloss
10008,myntradataset\images\10008.jpg,10008.jpg,10008,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Town Navy Blue T-Shirts
32774,myntradataset\images\32774.jpg,32774.jpg,32774,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,DC Comics Men Green Lantern Black T-shirt
56253,myntradataset\images\56253.jpg,56253.jpg,56253,Men,Apparel,Loungewear and Nightwear,Night suits,Red,Summer,2016.0,Casual,SDL by Sweet Dreams Men Red & Blue Pyjama Set
32450,myntradataset\images\32450.jpg,32450.jpg,32450,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Women Printed Black T-shirt
4010,myntradataset\images\4010.jpg,4010.jpg,4010,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Spalding 150 SZ Brown Basketball
20019,myntradataset\images\20019.jpg,20019.jpg,20019,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Check Green Shirt
9332,myntradataset\images\9332.jpg,9332.jpg,9332,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Puma Women Ess Striped White Tops
59383,myntradataset\images\59383.jpg,59383.jpg,59383,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta
41595,myntradataset\images\41595.jpg,41595.jpg,41595,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Basics Men Brown Striped Shirt
28267,myntradataset\images\28267.jpg,28267.jpg,28267,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Gatsby Men Original Deo
25979,myntradataset\images\25979.jpg,25979.jpg,25979,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,J.Del Pozo Women Halloween Kiss Sexy 50 ml Perfume
57091,myntradataset\images\57091.jpg,57091.jpg,57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Casual,Elle Women Black Skirt
55553,myntradataset\images\55553.jpg,55553.jpg,55553,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Aqua Blue Eye Pencil 15
31998,myntradataset\images\31998.jpg,31998.jpg,31998,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Playboy Men Brown Formal Socks
33943,myntradataset\images\33943.jpg,33943.jpg,33943,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Polo Blue T-Shirt
50164,myntradataset\images\50164.jpg,50164.jpg,50164,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Rocia Women White Wedges
9090,myntradataset\images\9090.jpg,9090.jpg,9090,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Valle Black Casual Shoes
14123,myntradataset\images\14123.jpg,14123.jpg,14123,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans
21290,myntradataset\images\21290.jpg,21290.jpg,21290,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AS205-C3
56526,myntradataset\images\56526.jpg,56526.jpg,56526,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Streetwear Satin Smooth Raspberry Lipcolor 07
53742,myntradataset\images\53742.jpg,53742.jpg,53742,Women,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,ADIDAS Women Black Capris
18494,myntradataset\images\18494.jpg,18494.jpg,18494,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Daemon White Sports Shoes
7924,myntradataset\images\7924.jpg,7924.jpg,7924,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Men Purple T-shirt
15926,myntradataset\images\15926.jpg,15926.jpg,15926,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,ADIDAS Unisex BP Cable Grey Backpack
25627,myntradataset\images\25627.jpg,25627.jpg,25627,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch N6015SL01
15624,myntradataset\images\15624.jpg,15624.jpg,15624,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Women AS Squad Fleece FZ Hoody Grey Sweatshirts
8167,myntradataset\images\8167.jpg,8167.jpg,8167,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Green Checked Halford Slim Fit Shirt
3197,myntradataset\images\3197.jpg,3197.jpg,3197,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Burgendy T-shirt
29950,myntradataset\images\29950.jpg,29950.jpg,29950,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Chronograph Watch PL13092JSB-02
19221,myntradataset\images\19221.jpg,19221.jpg,19221,Men,Accessories,Ties,Ties,Black,Summer,2011.0,Formal,United Colors of Benetton Men Check Black Tie
26311,myntradataset\images\26311.jpg,26311.jpg,26311,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Sports,Proline Charcoal Grey Shorts
31154,myntradataset\images\31154.jpg,31154.jpg,31154,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys White T-shirt
7292,myntradataset\images\7292.jpg,7292.jpg,7292,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,DC Comics Men's Dist Royal Blue T-shirt
10840,myntradataset\images\10840.jpg,10840.jpg,10840,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Green Polo T-shirt
28185,myntradataset\images\28185.jpg,28185.jpg,28185,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses
16280,myntradataset\images\16280.jpg,16280.jpg,16280,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Beatles Men Beatles Black Sweatshirts
19815,myntradataset\images\19815.jpg,19815.jpg,19815,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Sweatshirt
17902,myntradataset\images\17902.jpg,17902.jpg,17902,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men Trainng Navy Blue Track Pant
21024,myntradataset\images\21024.jpg,21024.jpg,21024,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Black Coffee Men Blue Shirt
8686,myntradataset\images\8686.jpg,8686.jpg,8686,Women,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,Fastrack Women Basics Gradient Sunglasses P185PR2F
30340,myntradataset\images\30340.jpg,30340.jpg,30340,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Ego Off White T-shirt
26996,myntradataset\images\26996.jpg,26996.jpg,26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeans
8477,myntradataset\images\8477.jpg,8477.jpg,8477,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Forever New Women Washed Blue Jacket
56603,myntradataset\images\56603.jpg,56603.jpg,56603,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Streetwear Eye Definer Blue Eye Liner 07
33749,myntradataset\images\33749.jpg,33749.jpg,33749,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Vero Moda Women Tulle Blue Tunic
7047,myntradataset\images\7047.jpg,7047.jpg,7047,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Men's Grey Blue Shoe
1950,myntradataset\images\1950.jpg,1950.jpg,1950,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Mens Colour Splash T-shirt
21583,myntradataset\images\21583.jpg,21583.jpg,21583,Men,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Locomotive Men Washed Black Jeans
57127,myntradataset\images\57127.jpg,57127.jpg,57127,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women Printed White Top
42819,myntradataset\images\42819.jpg,42819.jpg,42819,Women,Apparel,Innerwear,Briefs,Navy Blue,Summer,2012.0,Casual,Little Miss Intimates Women Navy Blue Brief
51039,myntradataset\images\51039.jpg,51039.jpg,51039,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017.0,Casual,Enamor Women Brown Floral Printed Briefs
56952,myntradataset\images\56952.jpg,56952.jpg,56952,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Heels
20761,myntradataset\images\20761.jpg,20761.jpg,20761,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Carlton London Women Casual Bronze Wedges
25573,myntradataset\images\25573.jpg,25573.jpg,25573,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,FILA Men Trempet White Sports Shoes
34980,myntradataset\images\34980.jpg,34980.jpg,34980,Women,Accessories,Stoles,Stoles,Black,Summer,2012.0,Casual,Fabindia Women Black & Beige Stole
2852,myntradataset\images\2852.jpg,2852.jpg,2852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's What Me Rude Blue T-shirt
2054,myntradataset\images\2054.jpg,2054.jpg,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010.0,Casual,Lee Men's Stone T-shirt
46808,myntradataset\images\46808.jpg,46808.jpg,46808,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Blue & Grey Sports Shoes
33421,myntradataset\images\33421.jpg,33421.jpg,33421,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Sprinkle Taj Purple Wallet
9904,myntradataset\images\9904.jpg,9904.jpg,9904,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men City Court White Sports Shoes
18712,myntradataset\images\18712.jpg,18712.jpg,18712,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Formal,Arrow Women Solid Black Skirt
9231,myntradataset\images\9231.jpg,9231.jpg,9231,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey Striped Shirt
46377,myntradataset\images\46377.jpg,46377.jpg,46377,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Black Check Shirt
12194,myntradataset\images\12194.jpg,12194.jpg,12194,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Striped Polo T-shirt
46706,myntradataset\images\46706.jpg,46706.jpg,46706,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Rasasi Women Jewel Perfume
2608,myntradataset\images\2608.jpg,2608.jpg,2608,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Contemporary Black Flats
44981,myntradataset\images\44981.jpg,44981.jpg,44981,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Attivo Men Grey Dial Watch
9691,myntradataset\images\9691.jpg,9691.jpg,9691,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Blue Polo Tshirts
24929,myntradataset\images\24929.jpg,24929.jpg,24929,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Navy Blue Dress
15869,myntradataset\images\15869.jpg,15869.jpg,15869,Girls,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Warner Bros Kids Girls TJ Playlogs Pink Sandals
59853,myntradataset\images\59853.jpg,59853.jpg,59853,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Rich All in One Fairness Night Cream
18763,myntradataset\images\18763.jpg,18763.jpg,18763,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Woman Ariella White Shirt
52795,myntradataset\images\52795.jpg,52795.jpg,52795,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,JAG Men Chocolate Brown Leather Wallet
9045,myntradataset\images\9045.jpg,9045.jpg,9045,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Provogue Men Ean Black Flip Flops
27154,myntradataset\images\27154.jpg,27154.jpg,27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt
11726,myntradataset\images\11726.jpg,11726.jpg,11726,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men Printed White Tshirts
9047,myntradataset\images\9047.jpg,9047.jpg,9047,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Agora Lea Black Sports Shoes
3850,myntradataset\images\3850.jpg,3850.jpg,3850,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's True Rider Turquoise T-shirt
35808,myntradataset\images\35808.jpg,35808.jpg,35808,Women,Footwear,Shoes,Heels,Cream,Summer,2012.0,Casual,Enroute Women Cream Flats
5586,myntradataset\images\5586.jpg,5586.jpg,5586,Girls,Apparel,Bottomwear,Skirts,Brown,Summer,2011.0,Casual,Ant Kids Girl's Tiger Print Kidswear
46478,myntradataset\images\46478.jpg,46478.jpg,46478,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Watch
16344,myntradataset\images\16344.jpg,16344.jpg,16344,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
37187,myntradataset\images\37187.jpg,37187.jpg,37187,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Boys Printed White T-shirt
13913,myntradataset\images\13913.jpg,13913.jpg,13913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Dictate MSL White Sports Shoes
57345,myntradataset\images\57345.jpg,57345.jpg,57345,Women,Apparel,Innerwear,Bra,Lavender,Winter,2015.0,Casual,Amante Lavender Bra-BGEC01
3753,myntradataset\images\3753.jpg,3753.jpg,3753,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Music Revolution Black T-shirt
8729,myntradataset\images\8729.jpg,8729.jpg,8729,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirt
46207,myntradataset\images\46207.jpg,46207.jpg,46207,Women,Accessories,Jewellery,Bangle,White,Winter,2015.0,Casual,Adrika Women Pink Bangle
49056,myntradataset\images\49056.jpg,49056.jpg,49056,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring
33893,myntradataset\images\33893.jpg,33893.jpg,33893,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Watch BD0020-54E
5847,myntradataset\images\5847.jpg,5847.jpg,5847,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Summer Graphic Black T-shirt
33751,myntradataset\images\33751.jpg,33751.jpg,33751,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White & Pink Top
41221,myntradataset\images\41221.jpg,41221.jpg,41221,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Lotto Men Blue Flip Flops
4565,myntradataset\images\4565.jpg,4565.jpg,4565,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2011.0,Sports,Nike Women Air Mir Ma Purple Blue Shoe
54981,myntradataset\images\54981.jpg,54981.jpg,54981,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women Multi Coloured Shirt
8189,myntradataset\images\8189.jpg,8189.jpg,8189,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Laird Blue Shirts
15268,myntradataset\images\15268.jpg,15268.jpg,15268,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,ADIDAS Originals Women Rekapi Purple Casual Shoes
48144,myntradataset\images\48144.jpg,48144.jpg,48144,Women,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Women Black Wallet
29246,myntradataset\images\29246.jpg,29246.jpg,29246,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Men Orlando Blue Jersey
15405,myntradataset\images\15405.jpg,15405.jpg,15405,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Racer New Black Sports Shoes
19482,myntradataset\images\19482.jpg,19482.jpg,19482,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Navy Blue Tshirts
47512,myntradataset\images\47512.jpg,47512.jpg,47512,Men,Apparel,Innerwear,Briefs,Khaki,Summer,2016.0,Casual,Facit Men Khaki Brief
30983,myntradataset\images\30983.jpg,30983.jpg,30983,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Ferrari Men Perfume
6691,myntradataset\images\6691.jpg,6691.jpg,6691,Unisex,Accessories,Socks,Socks,White,Summer,2011.0,Casual,Asics Unisex 2 Pairs 5 Toes SVS White Logo Black Red Socks
50763,myntradataset\images\50763.jpg,50763.jpg,50763,Men,Footwear,Sandal,Sandals,Navy Blue,Winter,2018.0,Casual,Red Chief Men Navy Blue Sandals
6622,myntradataset\images\6622.jpg,6622.jpg,6622,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men's Ridley White Silver Blue Shoe
39174,myntradataset\images\39174.jpg,39174.jpg,39174,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Printed Kurta
27857,myntradataset\images\27857.jpg,27857.jpg,27857,Women,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Scullers For Her Check Red Shirt
43930,myntradataset\images\43930.jpg,43930.jpg,43930,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heeled Shoes
24047,myntradataset\images\24047.jpg,24047.jpg,24047,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Locomotive Men Printed Blue T-shirt
50204,myntradataset\images\50204.jpg,50204.jpg,50204,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Stoln Women Black Sunglasses
44904,myntradataset\images\44904.jpg,44904.jpg,44904,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue & White Graphic T-shirt
28218,myntradataset\images\28218.jpg,28218.jpg,28218,Women,Personal Care,Fragrance,Deodorant,Red,Spring,2017.0,Casual,YARDLEY Women Red Roses Deo
39234,myntradataset\images\39234.jpg,39234.jpg,39234,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Femella Women White Panel Princess Dress
12655,myntradataset\images\12655.jpg,12655.jpg,12655,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Probase Men Printed Purple Tshirts
54173,myntradataset\images\54173.jpg,54173.jpg,54173,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012.0,Casual,Femella Blue Necklace
20061,myntradataset\images\20061.jpg,20061.jpg,20061,Women,Accessories,Headwear,Caps,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Cap
34238,myntradataset\images\34238.jpg,34238.jpg,34238,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo T-Shirt
15036,myntradataset\images\15036.jpg,15036.jpg,15036,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Blue Sweaters
4122,myntradataset\images\4122.jpg,4122.jpg,4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Unisex Lo Punk Black Yellow Shoe
12318,myntradataset\images\12318.jpg,12318.jpg,12318,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Stripes Red Shirts
57632,myntradataset\images\57632.jpg,57632.jpg,57632,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Women Pink Lustre Nail Polish 954
10677,myntradataset\images\10677.jpg,10677.jpg,10677,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Girl Flap doodle angel Pink Tops
33965,myntradataset\images\33965.jpg,33965.jpg,33965,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Femella Women Blue Shirt
7520,myntradataset\images\7520.jpg,7520.jpg,7520,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Training Blue T-shirt
57493,myntradataset\images\57493.jpg,57493.jpg,57493,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Formal,Lee Cooper Men Black Shoes
32520,myntradataset\images\32520.jpg,32520.jpg,32520,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Black Sandals
50211,myntradataset\images\50211.jpg,50211.jpg,50211,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Stoln Women Purple Sunglasses
52500,myntradataset\images\52500.jpg,52500.jpg,52500,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Purple,Winter,2015.0,Casual,Red Rose Purple Nightdress
